"Taxonomy","k","p","c","o","f","g","s","RE-HU_8_SCAT","NE-FL_NA_1_SCAT","PE-PO_11_SCAT","PE-PO_11_R_SCAT","PE-PO_26_SCAT","RE-HU_8_SWAB","NE-FL_NA_1_SWAB","PE-PO_11_SWAB","PE-PO_11_R_SWAB","PE-PO_26_SWAB"
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp2063","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp2063",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp2271-sp2312","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp2271-sp2312",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp2282","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp2282",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp2284","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp2284",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp2288","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp2288",0,0,0,0,0,0,0,60,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp2296","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp2296",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp2297-sp2328-sp2348","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp2297-sp2328-sp2348",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp2300","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp2300",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp2303","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp2303",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp2303-sp2328-sp2348","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp2303-sp2328-sp2348",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp2303-sp2335","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp2303-sp2335",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp2303-sp2354","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp2303-sp2354",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp2350","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp2350",0,0,0,0,0,15,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp2354","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp2354",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp2717","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp2717",0,0,0,0,0,0,0,0,112,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp2719","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp2719",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp2749","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp2749",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp2793","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp2793",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp2861","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp2861",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp2920","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp2920",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp2927","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp2927",0,0,0,0,0,11,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp2927-sp2949","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp2927-sp2949",0,0,0,0,0,0,0,0,175,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp2931","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp2931",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp3175","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp3175",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp3182","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp3182",0,0,0,0,0,17,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp3184","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp3184",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp3192-sp3615","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp3192-sp3615",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp3236","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp3236",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp3254-sp3317","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp3254-sp3317",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp3317","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp3317",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp3338","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp3338",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp3369-sp3396","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp3369-sp3396",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp3375","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp3375",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp3377-sp3519","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp3377-sp3519",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp3396","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp3396",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp3398","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp3398",0,0,0,0,0,0,0,0,126,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp3425-sp3531","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp3425-sp3531",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp3425-sp3574","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp3425-sp3574",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp3426","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp3426",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp3438","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp3438",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp3445","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp3445",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp3447","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp3447",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp3459-sp3516","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp3459-sp3516",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp3494","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp3494",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp3530","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp3530",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp3546","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp3546",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp3554","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp3554",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp3563","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp3563",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp3566","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp3566",0,0,0,0,0,0,0,0,49,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp3575","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp3575",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp3623","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp3623",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Acidobacteria;o__NA;f__NA;g__NA;s__sp3628","Bacteria","Acidobacteria","Acidobacteria","NA","NA","NA","sp3628",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Holophagae;o__NA;f__NA;g__NA;s__sp3737","Bacteria","Acidobacteria","Holophagae","NA","NA","NA","sp3737",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Holophagae;o__NA;f__NA;g__NA;s__sp3738-sp3752","Bacteria","Acidobacteria","Holophagae","NA","NA","NA","sp3738-sp3752",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Holophagae;o__NA;f__NA;g__NA;s__sp3749","Bacteria","Acidobacteria","Holophagae","NA","NA","NA","sp3749",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Holophagae;o__NA;f__NA;g__NA;s__sp3764","Bacteria","Acidobacteria","Holophagae","NA","NA","NA","sp3764",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Holophagae;o__NA;f__NA;g__NA;s__sp3765","Bacteria","Acidobacteria","Holophagae","NA","NA","NA","sp3765",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Holophagae;o__NA;f__NA;g__NA;s__sp3805","Bacteria","Acidobacteria","Holophagae","NA","NA","NA","sp3805",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__Holophagae;o__NA;f__NA;g__NA;s__sp4001","Bacteria","Acidobacteria","Holophagae","NA","NA","NA","sp4001",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__NA;o__NA;f__NA;g__NA;s__NA","Bacteria","Acidobacteria","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Acidobacteria;c__NA;o__NA;f__NA;g__NA;s__sp4108","Bacteria","Acidobacteria","NA","NA","NA","NA","sp4108",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__Illumatobacter;s__sp4235","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae","Illumatobacter","sp4235",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__Illumatobacter;s__sp4242","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae","Illumatobacter","sp4242",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__NA;s__sp4200","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae","NA","sp4200",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__NA;s__sp4206","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae","NA","sp4206",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__NA;s__sp4208","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae","NA","sp4208",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__NA;s__sp4209","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae","NA","sp4209",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__NA;s__sp4215","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae","NA","sp4215",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__NA;s__sp4230","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae","NA","sp4230",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__NA;s__sp4250","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae","NA","sp4250",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__NA;s__sp4252","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae","NA","sp4252",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__NA;s__sp4260","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae","NA","sp4260",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__NA;s__sp4273","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae","NA","sp4273",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__NA;s__sp4275","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae","NA","sp4275",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Iamiaceae;g__Iamia;s__sp4306","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Iamiaceae","Iamia","sp4306",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Iamiaceae;g__Iamia;s__sp4307","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Iamiaceae","Iamia","sp4307",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Iamiaceae;g__Iamia;s__sp4308","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Iamiaceae","Iamia","sp4308",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Iamiaceae;g__Iamia;s__sp4309","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Iamiaceae","Iamia","sp4309",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Iamiaceae;g__Iamia;s__sp4310","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Iamiaceae","Iamia","sp4310",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Iamiaceae;g__Iamia;s__sp4312","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Iamiaceae","Iamia","sp4312",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Iamiaceae;g__Iamia;s__sp4314","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Iamiaceae","Iamia","sp4314",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Iamiaceae;g__Iamia;s__sp4315","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Iamiaceae","Iamia","sp4315",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Iamiaceae;g__Iamia;s__sp4316","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Iamiaceae","Iamia","sp4316",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__NA;g__*Microthrix;s__sp4288","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","NA","*Microthrix","sp4288",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__NA;g__*Microthrix;s__sp4289","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","NA","*Microthrix","sp4289",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__NA;g__*Microthrix;s__sp4289-sp4294","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","NA","*Microthrix","sp4289-sp4294",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__NA;g__*Microthrix;s__sp4290","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","NA","*Microthrix","sp4290",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__NA;g__*Microthrix;s__sp4298","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","NA","*Microthrix","sp4298",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__NA;g__*Microthrix;s__sp4299","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","NA","*Microthrix","sp4299",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__NA;g__NA;s__NA","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","NA","NA","NA",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__NA;g__NA;s__sp4373","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","NA","NA","sp4373",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__NA;g__NA;s__sp4484","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","NA","NA","sp4484",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__NA;g__NA;s__sp4487","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","NA","NA","sp4487",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__NA;g__NA;s__sp4487-sp4510-sp4530","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","NA","NA","sp4487-sp4510-sp4530",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__NA;g__NA;s__sp4487-sp4565","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","NA","NA","sp4487-sp4565",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__NA;g__NA;s__sp4491","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","NA","NA","sp4491",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__NA;g__NA;s__sp4491-sp4551","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","NA","NA","sp4491-sp4551",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__NA;g__NA;s__sp4494","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","NA","NA","sp4494",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__NA;g__NA;s__sp4495","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","NA","NA","sp4495",0,0,0,0,0,0,0,54,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__NA;g__NA;s__sp4499","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","NA","NA","sp4499",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__NA;g__NA;s__sp4499-sp4578","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","NA","NA","sp4499-sp4578",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__NA;g__NA;s__sp4499-sp4634","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","NA","NA","sp4499-sp4634",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__NA;g__NA;s__sp4503","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","NA","NA","sp4503",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__NA;g__NA;s__sp4504","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","NA","NA","sp4504",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__NA;g__NA;s__sp4510","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","NA","NA","sp4510",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__NA;g__NA;s__sp4524","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","NA","NA","sp4524",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__NA;g__NA;s__sp4527","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","NA","NA","sp4527",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__NA;g__NA;s__sp4530","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","NA","NA","sp4530",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__NA;g__NA;s__sp4530-sp4565","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","NA","NA","sp4530-sp4565",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__NA;g__NA;s__sp4533-sp4630","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","NA","NA","sp4533-sp4630",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__NA;g__NA;s__sp4534","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","NA","NA","sp4534",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__NA;g__NA;s__sp4535","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","NA","NA","sp4535",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__NA;g__NA;s__sp4542","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","NA","NA","sp4542",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__NA;g__NA;s__sp4543","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","NA","NA","sp4543",0,0,0,0,0,0,0,0,0,0
