"Taxonomy","k","p","c","o","f","g","s","RE-HU_8_SCAT","NE-FL_NA_1_SCAT","PE-PO_11_SCAT","PE-PO_11_R_SCAT","PE-PO_26_SCAT","RE-HU_8_SWAB","NE-FL_NA_1_SWAB","PE-PO_11_SWAB","PE-PO_11_R_SWAB","PE-PO_26_SWAB"
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Hyphodermataceae;g__Hyphoderma;s__NA","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Hyphodermataceae","Hyphoderma",NA,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Hyphodermataceae;g__Hyphoderma;s__litschaueri","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Hyphodermataceae","Hyphoderma","litschaueri",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Hyphodermataceae;g__Hyphoderma;s__setigerum","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Hyphodermataceae","Hyphoderma","setigerum",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Incrustoporiaceae;g__Skeletocutis;s__diluta","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Incrustoporiaceae","Skeletocutis","diluta",0,0,0,0,0,17,0,0,21,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Incrustoporiaceae;g__Tyromyces;s__fissilis","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Incrustoporiaceae","Tyromyces","fissilis",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Irpicaceae;g__Byssomerulius;s__corium","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Irpicaceae","Byssomerulius","corium",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Irpicaceae;g__Ceriporia-Flavodon;s__NA","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Irpicaceae","Ceriporia-Flavodon",NA,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Irpicaceae;g__Ceriporia;s__pseudocystidiata","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Irpicaceae","Ceriporia","pseudocystidiata",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Irpicaceae;g__Ceriporia;s__viridans","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Irpicaceae","Ceriporia","viridans",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Irpicaceae;g__Gloeoporus;s__taxicola","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Irpicaceae","Gloeoporus","taxicola",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Irpicaceae;g__Irpex;s__lacteus","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Irpicaceae","Irpex","lacteus",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Ischnodermataceae;g__Ischnoderma;s__resinosum","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ischnodermataceae","Ischnoderma","resinosum",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Laetiporaceae;g__Laetiporus;s__sulphureus","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Laetiporaceae","Laetiporus","sulphureus",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meripilaceae;g__Physisporinus;s__pouzarii","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meripilaceae","Physisporinus","pouzarii",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meripilaceae;g__Physisporinus;s__vitreus","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meripilaceae","Physisporinus","vitreus",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meripilaceae;g__Rigidoporus;s__NA","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meripilaceae","Rigidoporus",NA,0,0,0,54,0,40,151,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meripilaceae;g__Rigidoporus;s__corticola","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meripilaceae","Rigidoporus","corticola",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae;g__Ceriporiopsis;s__NA","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae","Ceriporiopsis",NA,0,0,39,0,0,0,0,211,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae;g__Mycoacia;s__NA","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae","Mycoacia",NA,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae;g__Mycoacia;s__nothofagi","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae","Mycoacia","nothofagi",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae;g__Mycoacia;s__uda","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae","Mycoacia","uda",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae;g__NA;s__NA","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae",NA,NA,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae;g__Phlebia;s__NA","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae","Phlebia",NA,0,0,0,0,0,0,0,0,0,111
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae;g__Phlebia;s__acanthocystis","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae","Phlebia","acanthocystis",0,0,17,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae;g__Phlebia;s__brevispora","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae","Phlebia","brevispora",0,0,18,0,0,0,42,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae;g__Phlebia;s__nantahaliensis","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae","Phlebia","nantahaliensis",0,0,0,0,0,0,33,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae;g__Phlebia;s__tremellosa","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae","Phlebia","tremellosa",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae;g__Scopuloides;s__NA","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae","Scopuloides",NA,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae;g__Scopuloides;s__hydnoides","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae","Scopuloides","hydnoides",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__NA;g__Fibroporia;s__radiculosa","Fungi","Basidiomycota","Agaricomycetes","Polyporales",NA,"Fibroporia","radiculosa",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__NA;g__NA;s__NA","Fungi","Basidiomycota","Agaricomycetes","Polyporales",NA,NA,NA,0,0,0,0,0,26,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__NA;g__Sarcoporia;s__polyspora","Fungi","Basidiomycota","Agaricomycetes","Polyporales",NA,"Sarcoporia","polyspora",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__NA;g__Spongipellis;s__spumeus","Fungi","Basidiomycota","Agaricomycetes","Polyporales",NA,"Spongipellis","spumeus",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Phanerochaetaceae;g__Bjerkandera;s__adusta","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae","Bjerkandera","adusta",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Phanerochaetaceae;g__Phanerochaete;s__NA","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae","Phanerochaete",NA,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Phanerochaetaceae;g__Phanerochaete;s__sordida","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae","Phanerochaete","sordida",0,0,0,0,0,0,25,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Phanerochaetaceae;g__Phlebiopsis;s__flavidoalba","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae","Phlebiopsis","flavidoalba",0,0,0,0,0,0,12,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Daedaleopsis;s__confragosa","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Daedaleopsis","confragosa",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Lentinus;s__squarrosulus-velutinus","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Lentinus","squarrosulus-velutinus",0,0,0,0,0,0,0,0,0,23
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Lenzites;s__betulina","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Lenzites","betulina",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__NA;s__NA","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae",NA,NA,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Perenniporia;s__subacida","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Perenniporia","subacida",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Perenniporia;s__truncatospora","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Perenniporia","truncatospora",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Trametes;s__cubensis","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Trametes","cubensis",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Trametes;s__gibbosa","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Trametes","gibbosa",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Trametes;s__versicolor","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","Trametes","versicolor",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Steccherinaceae;g__Antrodiella;s__brasiliensis","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Steccherinaceae","Antrodiella","brasiliensis",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Steccherinaceae;g__Junghuhnia;s__luteoalba","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Steccherinaceae","Junghuhnia","luteoalba",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Steccherinaceae;g__Junghuhnia;s__subundata","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Steccherinaceae","Junghuhnia","subundata",0,0,0,14,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Steccherinaceae;g__Nigroporus;s__vinosus","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Steccherinaceae","Nigroporus","vinosus",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Steccherinaceae;g__Steccherinum;s__NA","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Steccherinaceae","Steccherinum",NA,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Steccherinaceae;g__Steccherinum;s__bourdotii","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Steccherinaceae","Steccherinum","bourdotii",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Steccherinaceae;g__Steccherinum;s__fimbriatum","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Steccherinaceae","Steccherinum","fimbriatum",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Steccherinaceae;g__Steccherinum;s__ochraceum","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Steccherinaceae","Steccherinum","ochraceum",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Lachnocladiaceae;g__Dichostereum;s__NA","Fungi","Basidiomycota","Agaricomycetes","Russulales","Lachnocladiaceae","Dichostereum",NA,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Lachnocladiaceae;g__Dichostereum;s__granulosum","Fungi","Basidiomycota","Agaricomycetes","Russulales","Lachnocladiaceae","Dichostereum","granulosum",0,0,0,0,0,0,0,0,0,61
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Lachnocladiaceae;g__Scytinostroma;s__NA","Fungi","Basidiomycota","Agaricomycetes","Russulales","Lachnocladiaceae","Scytinostroma",NA,0,0,0,0,0,0,93,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__NA;g__NA;s__NA","Fungi","Basidiomycota","Agaricomycetes","Russulales",NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__NA;s__NA","Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae",NA,NA,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Peniophora;s__NA","Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae","Peniophora",NA,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Peniophora;s__cinerea","Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae","Peniophora","cinerea",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Peniophora;s__cinerea-lycii","Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae","Peniophora","cinerea-lycii",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Peniophora;s__incarnata","Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae","Peniophora","incarnata",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Peniophora;s__laxitexta","Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae","Peniophora","laxitexta",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Peniophora;s__lycii","Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae","Peniophora","lycii",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Peniophora;s__pini","Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae","Peniophora","pini",0,0,0,0,0,0,49,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Peniophora;s__pithya","Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae","Peniophora","pithya",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__NA","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius",NA,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__camphoratus","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","camphoratus",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__deliciosus","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","deliciosus",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__omphaliiformis","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","omphaliiformis",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__NA","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula",NA,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__compacta","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","compacta",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Stereaceae;g__Stereum;s__complicatum","Fungi","Basidiomycota","Agaricomycetes","Russulales","Stereaceae","Stereum","complicatum",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Stereaceae;g__Stereum;s__hirsutum","Fungi","Basidiomycota","Agaricomycetes","Russulales","Stereaceae","Stereum","hirsutum",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Stereaceae;g__Stereum;s__ostrea","Fungi","Basidiomycota","Agaricomycetes","Russulales","Stereaceae","Stereum","ostrea",0,0,0,0,0,0,39,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Stereaceae;g__Stereum;s__sanguinolentum","Fungi","Basidiomycota","Agaricomycetes","Russulales","Stereaceae","Stereum","sanguinolentum",0,0,0,0,0,13,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Wrightoporiaceae;g__Wrightoporia;s__austrosinensis","Fungi","Basidiomycota","Agaricomycetes","Russulales","Wrightoporiaceae","Wrightoporia","austrosinensis",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__NA;g__Chaetospermum;s__NA","Fungi","Basidiomycota","Agaricomycetes","Sebacinales",NA,"Chaetospermum",NA,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__Serendipita;s__NA","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipita",NA,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__NA;s__NA","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,NA,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Odontia;s__NA","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Odontia",NA,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Pseudotomentella;s__NA","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Pseudotomentella",NA,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Thelephora;s__NA","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Thelephora",NA,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__NA","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella",NA,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__botryoides","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","botryoides",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__lapida","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","lapida",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__sublilacina","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","sublilacina",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentellopsis;s__NA","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentellopsis",NA,0,0,0,0,0,0,71,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Typhulaceae;g__Tygervalleyomyces;s__NA","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Typhulaceae","Tygervalleyomyces",NA,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Brevicellicium;s__olivascens","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Brevicellicium","olivascens",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Luellia;s__recondita","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Luellia","recondita",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Sistotremastrum;s__NA","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Sistotremastrum",NA,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Sistotremastrum;s__guttuliferum","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Sistotremastrum","guttuliferum",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Trechispora;s__NA","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora",NA,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Trechispora;s__byssinella","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","byssinella",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Trechispora;s__caucasica","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","caucasica",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Trechispora;s__invisitata","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","invisitata",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Trechispora;s__stellulata","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","stellulata",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__NA;g__NA;s__NA","Fungi","Basidiomycota","Agaricomycetes","Trechisporales",NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Agaricostilbaceae;g__Sterigmatomyces;s__halophilus","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Agaricostilbaceae","Sterigmatomyces","halophilus",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Chionosphaeraceae;g__Ballistosporomyces;s__sasicola","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Chionosphaeraceae","Ballistosporomyces","sasicola",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Chionosphaeraceae;g__Ballistosporomyces;s__taupoensis","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Chionosphaeraceae","Ballistosporomyces","taupoensis",0,0,0,0,0,0,0,0,0,0
"k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Kondoaceae;g__Bensingtonia;s__NA","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Kondoaceae","Bensingtonia",NA,0,0,0,0,0,0,0,0,0,0
